Datetime,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_9,EMA_21,EMA_50,WMA_21,HMA_21,VWAP_D,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,KCLe_20_2,KCBe_20_2,KCUe_20_2,DCL_20_20,DCM_20_20,DCU_20_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHk_14_3_3,STOCHd_14_3_3,STOCHh_14_3_3,ADX_14,ADXR_14_2,DMP_14,DMN_14,CCI_14_0.015,ROC_10,OBV,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
2025-11-07 19:00:00,665.9000244140625,666.25,665.2000122070312,665.6099853515625,510705,664.4447509765627,664.0716003417969,672.3303753662108,665.2509950905736,664.6790762980783,665.1173333241042,664.8884390958976,665.8868759564816,664.4945411686327,663.6430167945197,1.0,663.6430167945197,,662.3164347868687,664.4447509765627,666.5730671662566,0.6406299956665599,0.8418837493570749,662.966937320484,664.7057640828319,666.4445908451798,662.010009765625,664.1300048828125,666.25,61.876472489241706,0.46143187276140907,0.18648272709999486,0.2749491456614142,82.64912200533179,78.4343975813279,4.21472442400389,19.348961371117955,19.745483699931217,28.050203287828655,20.30921304518918,-73227.89365623545,0.20917888790385009,-23373126.0,664.219970703125,,0.02,1
2025-11-07 19:05:00,666.02001953125,666.3200073242188,665.7100219726562,665.9000244140625,524633,664.5670013427736,664.0670007324217,672.27327545166,665.4047999787089,664.8009802283666,665.152732783208,665.03426318148,665.9660187586665,664.5078667010735,663.6430167945197,1.0,663.6430167945197,,662.3692829557029,664.5670013427736,666.7647197298442,0.6613985896471133,0.830574243957892,663.1415193688308,664.8309312683956,666.5203431679604,662.010009765625,664.1650085449219,666.3200073242188,62.695665666138474,0.5032600826025373,0.18264874955289845,0.32061133304963885,89.05841343612092,82.52161380958567,6.536799626535242,19.18516330769718,19.395591483620112,27.21200914677055,19.282076279290635,-78623.59094850966,0.21667856456351708,-22848493.0,664.2605712890625,,0.04,0
2025-11-07 19:10:00,666.280029296875,666.3385009765625,665.780029296875,666.030029296875,846213,664.6940032958986,664.0926013183591,672.2163256835936,665.5798458423421,664.9354392345946,665.1969404896263,665.1942873207522,666.0822077657856,664.5304930092558,663.6710576735337,1.0,663.6710576735337,,662.4058062813182,664.6940032958986,666.982200310479,0.6884963617045883,0.8465667490321477,663.3340495182279,664.9689406044413,666.6038316906547,662.010009765625,664.1742553710938,666.3385009765625,64.47687585431909,0.5510378342077047,0.18434120092645268,0.366696633281252,92.23284749033374,87.98012764392881,4.252719846404929,19.05403246690771,19.201496919012833,26.076801053218016,18.36623191808619,-82817.48323538038,0.16988721962506623,-22002280.0,664.3429487304687,,0.06,0
2025-11-07 19:15:00,665.9749755859375,666.5499877929688,665.9099731445312,666.2899780273438,586002,664.8312530517578,664.096700439453,672.1574505615233,665.6588717910613,665.0299425392622,665.2274516698739,665.3148692737926,666.1649117447495,664.5459117896838,663.9086535081182,1.0,663.9086535081182,,662.5838665577887,664.8312530517578,667.0786395457269,0.6760772703307698,0.7544561287630971,663.4636587344978,665.0647534598219,666.6658481851459,662.010009765625,664.2799987792969,666.5499877929688,60.80835918588001,0.5578561431772187,0.1529276079167733,0.40492853526044537,88.12739720418277,89.80621937687914,-1.6788221726963712,19.178827635237106,19.181995471467143,26.462602053861772,17.349230543152498,-90837.79062963398,0.09995010292704724,-22588282.0,664.4626818652343,,0.08,0
2025-11-07 19:20:00,666.5900268554688,666.6799926757812,665.9749755859375,665.97998046875,1095529,665.0047546386719,664.097900390625,672.1015005493163,665.8451028039428,665.17176838619,665.2808859908776,665.4816897173464,666.2802244349889,664.5786974858413,664.035625126099,1.0,664.035625126099,,662.7779386765361,665.0047546386719,667.2315706008077,0.6697142980115146,0.8559504341069082,663.6271191098582,665.2100175927407,666.7929160756231,662.010009765625,664.3450012207031,666.6799926757812,65.1177041592535,0.6059047071111081,0.16078093748053018,0.4451237696305779,90.65791582115283,90.33938683855644,0.3185289825963906,19.446907529129977,19.250469998018843,25.968083580778295,16.279817626525237,-93121.97108499643,0.19841677596546867,-21492753.0,664.6296663394531,,0.1,0
2025-11-07 19:25:00,666.4500122070312,666.5900268554688,666.1099853515625,666.5900268554688,1171319,665.2097564697266,664.0981005859375,672.0453506469726,665.9660846845605,665.2879723699028,665.3267340777855,665.6212359011431,666.3931346229455,664.6119196777761,664.1798234549041,1.0,664.1798234549041,,663.2764325298077,665.2097564697266,667.1430804096454,0.5812674637182201,0.8207573525822875,663.8045295945592,665.3281123179112,666.8516950412632,662.010009765625,664.3450012207031,666.6799926757812,63.40843027954029,0.6254754367325859,0.14428133368160634,0.48119410305097954,88.24824497676336,89.01118600069965,-0.7629410239362926,19.695838859173357,19.43733324720523,24.845108964821943,15.575806416374983,-100581.50050814598,0.0713295001326144,-22664072.0,664.834698973086,,0.1,0
2025-11-07 19:30:00,667.5700073242188,667.6599731445312,666.47998046875,666.47998046875,1003378,665.4442565917968,664.1385009765625,671.9952008056641,666.2868692124922,665.4954300930225,665.4147055776457,665.8481841644683,666.6249799561604,664.6526686000387,664.6912655631879,1.0,664.6912655631879,,663.5637467273673,665.4442565917968,667.3247664562264,0.5651892989687645,1.065205950958086,663.9326777711934,665.5416261280357,667.1505744848779,662.8300170898438,665.2449951171875,667.6599731445312,70.15662809783642,0.7230250440836699,0.19346475282615228,0.5295602912575176,94.89301919123477,91.26639332971698,3.6266258615177946,21.05178240916524,20.249344969147607,31.524646950298983,13.93953423331141,-91346.24769577086,0.2763923676943557,-21660694.0,665.0192283433555,,0.12000000000000001,0
2025-11-07 19:35:00,668.3800048828125,668.52001953125,667.3699951171875,667.5700073242188,1359354,665.6662567138671,664.1875012207031,671.9477008056641,666.7054963465563,665.7576641648216,665.5309918249071,666.1261710294914,667.0192375572832,664.7234764371318,665.413244366661,1.0,665.413244366661,,663.5059612268282,665.6662567138671,667.8265522009061,0.64906263919806,1.1280965231902076,664.1371804648595,665.8119479142049,667.4867153635503,663.5800170898438,666.0500183105469,668.52001953125,73.90480119003121,0.8558283873481969,0.2610144768725434,0.5948139104756535,94.92662756710749,92.6892972450352,2.2373303220722818,22.96916805668486,21.332503457929107,35.72475943662431,12.586157904247225,-72276.8517474338,0.5322802544589718,-20301340.0,665.3361177194965,,0.14,0
2025-11-07 19:40:00,669.3699951171875,669.5800170898438,668.3800048828125,668.3800048828125,1920704,665.9317565917969,664.2695007324219,671.9064007568359,667.2383961006826,666.0860578877639,665.681540973624,666.4703474829207,667.5858778705019,664.8475410048105,666.2956375054082,1.0,666.2956375054082,,663.3404565810733,665.9317565917969,668.5230566025205,0.7782479165690167,1.1634196177907161,664.406970011361,666.1508095525842,667.8946490938074,663.5800170898438,666.5800170898438,669.5800170898438,77.60667942102017,1.0290971406553808,0.3474265841437818,0.681670556511599,96.73677075530806,95.51880583788343,1.2179649174246236,25.36855818230523,23.210170295735235,40.8997487407261,11.348059394638032,-53061.188667303664,0.678515386925256,-18380636.0,665.781863973142,,0.16,0
2025-11-07 19:45:00,669.0700073242188,669.3900146484375,667.6699829101562,669.3699951171875,2363293,666.1722564697266,664.3565014648437,671.8637008666992,667.6047183453899,666.3573260183507,665.8144220069806,666.7637458570076,668.1786932452313,664.9774356814725,666.2956375054082,1.0,666.2956375054082,,663.3515605431108,666.1722564697266,668.9929523963423,0.8468368051121012,1.0136588504895891,664.5234437100559,666.428828387978,668.3342130659001,664.0,666.7900085449219,669.5800170898438,74.17296241393059,1.1291907600107152,0.3580161627992928,0.7711745972114223,94.4368568872322,95.36675173654925,-0.9298948493170514,26.398682129385538,24.6839250930352,35.5080639095065,15.293838047132509,-43062.26790841977,0.519071406223465,-20743929.0,666.3895684718143,,0.16,0
2025-11-07 19:50:00,669.6900024414062,669.7100219726562,668.8300170898438,669.0900268554688,1456074,666.4312561035157,664.4655017089843,671.8271008300782,668.0217751645932,666.6602966022648,665.9664055534287,667.0918190696023,668.7815438248275,665.0674150362562,666.2956375054082,1.0,666.2956375054082,,663.3171995991291,666.4312561035157,669.5453126079022,0.934546954653295,1.0232317289843953,664.8478769448868,666.7394163930664,668.6309558412461,664.0,666.8550109863281,669.7100219726562,76.4883217303168,1.2442017160333307,0.37842169505752665,0.8657800209758041,95.40067907400646,95.52476890551557,-0.12408983150911013,27.567774413202283,26.468166297753754,35.566041815740114,14.258213633426609,-34979.94700558978,0.5691512071468416,-19287855.0,666.900040250699,,0.18,0
2025-11-07 19:55:00,669.8900146484375,669.97998046875,669.0499877929688,669.6900024414062,985958,666.6967559814453,664.5843017578125,671.7915008544924,668.3954230613622,666.9539073337351,666.1202725767623,667.414568748309,669.3520739059118,665.1294153279013,666.5611134655902,1.0,666.5611134655902,,663.3504768642879,666.6967559814453,670.0430350986028,1.0038384279315677,0.9771357312394084,665.1509390736476,667.0394733697684,668.9280076658893,664.219970703125,667.0999755859375,669.97998046875,77.19848851575527,1.3360864677113113,0.3762451573884058,0.9598413103229055,96.18613991434948,95.34122529186271,0.844914622486769,28.82902837053445,27.613855249959993,35.098232826814005,13.238008338992227,-31490.492958507162,0.5810628815499018,-18301897.0,667.4058369606513,,0.19999999999999998,0
2025-11-07 20:00:00,669.5798950195312,670.030029296875,669.3699951171875,669.9000244140625,1206410,666.9182495117187,664.6960998535156,671.750050354004,668.6323174529961,667.1926334869893,666.2559440451062,667.685835669051,669.8146623989617,665.2033544819445,666.8852512740774,1.0,666.8852512740774,,663.4200560483356,666.9182495117187,670.4164429751019,1.0490621499544566,0.8804314334917348,665.447023605696,667.2814182887935,669.1158129718909,664.219970703125,667.125,670.030029296875,73.49190599076215,1.3681110011335704,0.3266157526485318,1.0414952484850386,96.47788933935429,96.02156944257008,0.45631989678420837,30.0334732992408,28.80062385622154,33.67148618247834,12.55158415098111,-30617.900536244906,0.4952670915468676,-19508307.0,667.9206656622711,,0.2,0
2025-11-07 20:05:00,669.5800170898438,669.6599731445312,668.6500244140625,669.5800170898438,1918302,667.1317504882812,664.8210998535156,671.7065005493164,668.8218573803656,667.4096683599761,666.3862998507822,667.935469193892,670.1718810929468,665.3068910708236,666.8852512740774,1.0,666.8852512740774,,663.5272408241367,667.1317504882812,670.7362601524258,1.0805990455427579,0.8396116018104196,665.6482708460018,667.500332460322,669.3523940746423,664.219970703125,667.125,670.030029296875,73.4924455014141,1.3776201767898328,0.2688999426438352,1.1087202341459976,93.49377638141435,95.38593521170604,-1.8921588302916916,29.940205507672186,29.384616939103317,31.02090012700873,17.17524458949133,-30799.490609830827,0.5413178626921328,-17590005.0,668.3425383891919,,0.2,0
2025-11-07 20:10:00,669.489990234375,669.9199829101562,669.3099975585938,669.5800170898438,848330,667.3427490234375,664.9365002441407,671.6613504028319,668.9554839511675,667.5987885303759,666.5080131991584,668.1577410016741,670.3986382554621,665.3540865322793,666.9145787421793,1.0,666.9145787421793,,663.7032241261105,667.3427490234375,670.9822739207644,1.0907513126209578,0.7949892185810511,665.8979611969778,667.6898236768985,669.4816861568193,664.219970703125,667.125,670.030029296875,72.32335854451304,1.3621893809071253,0.20277531740890198,1.1594140634982233,89.84745002284284,93.27303858120382,-3.4255885583609853,30.07414648702699,30.053809893133895,31.586138087105113,16.338676565536957,-31825.26329255193,0.4350445194306853,-18438335.0,668.6500244140625,,0.2,0
2025-11-07 20:15:00,669.0,669.655029296875,668.5800170898438,669.47998046875,1209879,667.4940002441406,665.0517016601563,671.6133294677733,668.964387160934,667.7261713912509,666.6057381717404,668.3173730363061,670.4561934354708,665.4119300289639,666.9145787421793,1.0,666.9145787421793,,663.8424018915963,667.4940002441406,671.1455985966849,1.0941217003324932,0.7062110356154178,665.9886292340216,667.8146023743368,669.640575514652,664.219970703125,667.125,670.030029296875,66.15503628403005,1.2954886602409488,0.10885967739418034,1.1866289828467684,84.648714519988,89.32998030808173,-4.681265788093725,29.108093651989773,29.52414957983098,28.913288650298778,20.70221681646192,-34637.87811399514,0.38262251425641836,-19648214.0,,670.030029296875,0.02,1
2025-11-07 20:20:00,668.35498046875,669.0941772460938,668.2249755859375,668.97998046875,970345,667.6252502441407,665.1636010742187,671.5598544311523,668.8425058224973,667.7833358528417,666.6743359088781,668.4022198301373,670.3093281641048,665.4506376627389,666.9145787421793,1.0,666.9145787421793,,664.0527735877066,667.6252502441407,671.1977269005748,1.0702041767077273,0.6021322593242177,666.0484337972994,667.8660669547571,669.6837001122149,664.219970703125,667.125,670.030029296875,59.0190968847674,1.177012307821542,-0.007693340020181294,1.1847056478417233,74.20238755603337,82.89951736628807,-8.697129810254694,27.734924717541357,28.904535602284174,26.929063071235124,22.084677947119385,-40236.90405593392,0.11758664048997816,-20618559.0,,670.0010290527343,0.04,0
2025-11-07 20:25:00,668.6649780273438,669.1400146484375,667.9199829101562,668.3599853515625,1108902,667.816439819336,665.2723010253907,671.5058044433594,668.8070002634666,667.8634851414328,666.7524003056807,668.5049451687636,670.0553908786526,665.4939573851204,666.9145787421793,1.0,666.9145787421793,,664.4691312719993,667.816439819336,671.1637483666726,1.0024636555045527,0.6267493265123297,666.0652414881071,667.9421537235748,669.8190659590426,664.219970703125,667.125,670.030029296875,61.18603421597473,1.0955048590865317,-0.07136063100415324,1.166865490090685,67.14836057732423,75.33315421778187,-8.184793640457642,26.065433039769374,27.586763345879575,24.39810519864179,22.358560177742902,-50600.30940325883,0.04263639583012579,-19509657.0,,669.9299869140625,0.06,0
2025-11-07 20:30:00,669.0,669.4299926757812,668.6599731445312,668.6599731445312,884495,668.0234985351564,665.3900012207032,671.4523287963867,668.8456002107733,667.9668046740297,666.8405414701638,668.6254214332217,669.7862316366088,665.5326356586513,666.9145787421793,1.0,666.9145787421793,,664.9449780081582,668.0234985351564,671.1020190621546,0.9216803102731541,0.6585991479153464,666.1980719118588,668.0429009879963,669.8877300641337,664.8200073242188,667.4250183105469,670.030029296875,63.436206521391625,1.045886760499343,-0.09678298367307359,1.1426697441724165,66.4683673940729,69.27303850914349,-2.8046711150705903,24.8494718267233,26.292198272132328,25.194343160116063,21.01601375219336,-63238.80177830199,-0.05527512734160193,-18625162.0,,669.8093866738282,0.06,0
2025-11-07 20:35:00,669.530029296875,669.5800170898438,668.969970703125,669.0,767320,668.2192504882814,665.5241015624999,671.403078918457,668.9824860279937,668.1089160033792,666.9460115810152,668.7760786576705,669.6036019620028,665.5686131499886,666.9145787421793,1.0,666.9145787421793,,665.2913639800202,668.2192504882814,671.1471369965427,0.8763251002187724,0.7238438554389137,666.3992018748663,668.1845322555085,669.9698626361508,665.2000122070312,667.6150207519531,670.030029296875,66.72307420990427,1.0373747837445535,-0.08423596834229041,1.121610752086844,75.32558656900144,69.64743818013285,5.678148388868593,23.89279859263473,24.979115816202054,25.165002924116486,19.99181665308598,-86280.6750938377,0.06875543181138771,-17857842.0,,669.6960224480079,0.06,0
2025-11-07 20:40:00,670.02001953125,670.10498046875,669.0499877929688,669.5399780273438,1049301,668.4252502441407,665.6590014648438,671.3569290161132,669.1899927286449,668.2826526877311,667.066560912397,668.951058788217,669.5539994567607,665.6213631523439,666.9145787421793,1.0,666.9145787421793,,665.6067135297418,668.4252502441407,671.2437869585395,0.8433363980099228,0.7829073112587528,666.5430906658017,668.359340567484,670.1755904691662,665.7100219726562,667.9075012207031,670.10498046875,69.45658504472001,1.057971461294187,-0.050911432634125564,1.1088828939283126,85.5110914067207,75.76834845659835,9.742742950122349,23.579492936785584,24.214482381754443,27.211539794989573,18.328301762043605,-112599.67570172013,0.049279082656251014,-16808541.0,667.9199829101562,,0.02,1
2025-11-07 20:45:00,668.72998046875,670.0399780273438,668.6849975585938,670.010009765625,1776633,668.5607482910157,665.7825012207032,671.3047290039062,669.097990276666,668.323318849642,667.1317930518618,668.9896932494589,669.4522046374036,665.6956276721912,666.9145787421793,1.0,666.9145787421793,,665.9784098948744,668.5607482910157,671.1430866871569,0.7725067326319341,0.5327672349191743,666.493274367273,668.3946396056998,670.2960048441266,665.780029296875,667.9425048828125,670.10498046875,56.33574200747284,0.9591427055419217,-0.11979215070911287,1.0789348562510346,75.44700270813576,78.76122689461928,-3.3142241864835285,22.744489134705404,23.31864386367007,24.402969004026673,19.21682043773843,-139627.25120814273,-0.17316785656169142,-18585174.0,667.9636828613282,,0.02,0
2025-11-07 20:50:00,669.8099975585938,670.0900268554688,668.719970703125,668.72998046875,2299005,668.7372467041016,665.9145007324219,671.2565789794922,669.2403917330515,668.4584714595467,667.2368206795768,669.1142601904932,669.4316020169608,665.7975042739112,666.9145787421793,1.0,666.9145787421793,,666.3350042925313,668.7372467041016,671.139489115672,0.7184413380322062,0.7232811412631098,666.5481896898095,668.5294356012135,670.5106815126176,665.9099731445312,668.0074768066406,670.10498046875,62.690264656086406,0.9569375769425505,-0.09759782344678736,1.054535400389338,76.10367380258769,79.02058930581471,-2.916915503227017,22.02781325781197,22.803653097298778,22.306530340902306,17.275276271446867,-134255.85516477408,0.03436521030186966,-16286169.0,668.0065088134766,,0.02,0
2025-11-07 20:55:00,670.9199829101562,671.0800170898438,669.6500244140625,669.77001953125,4637080,668.9844970703125,666.0817004394531,671.213353881836,669.5763099684725,668.6822452277839,667.3812584141093,669.323328059473,669.5847604304062,666.0386403018707,667.101104861266,1.0,667.101104861266,,666.7686359872694,668.9844970703125,671.2003581533556,0.6624551369268107,0.9367344719068905,666.6921713915984,668.7571067734938,670.8220421553891,665.9749755859375,668.5274963378906,671.0800170898438,67.86621431295956,1.0328504805639795,-0.017347935860286823,1.0501984164242664,75.4510509545199,75.66724248841444,-0.21619153389454482,22.395549326548963,22.57001923062718,27.09199769764188,15.51348213112312,-123075.17453638594,0.20012034202219992,-11649089.0,668.048478246582,,0.04,0
2025-11-10 14:30:00,677.8001098632812,678.1300048828125,677.030029296875,677.2349853515625,5054319,669.545001220703,666.3885021972657,671.2038793945312,671.2210699474343,669.5111420128292,667.7898408238808,670.1377756358225,670.6055719179096,677.6533813476562,671.6923654809735,1.0,671.6923654809735,,665.2158847467124,669.545001220703,673.8741176946937,1.2931517571180113,1.4534403488766,666.3767327750624,669.6183451629973,672.8599575509323,666.1099853515625,672.1199951171875,678.1300048828125,83.31617518822905,1.629398062504606,0.4633597168642716,1.1660383456403345,93.19676392114454,81.58382955941737,11.61293436172717,25.648110191409117,23.837961724610544,52.285190752490415,9.984510215681837,-37034.49693432888,1.241261221246496,-6594770.0,668.1697398003125,,0.06,0
2025-11-10 14:35:00,678.7999877929688,678.853515625,677.8200073242188,677.8200073242188,1971441,670.1624999999999,666.7250024414062,671.1976498413086,672.7368535165413,670.3555825382964,668.2216112932568,670.9919301483022,672.2864414918578,677.8884664325853,672.8387433405554,1.0,672.8387433405554,,664.4047471584657,670.1624999999999,675.9202528415341,1.718315435893286,1.2500745543175622,667.359251203107,670.4927873182327,673.6263234333584,666.47998046875,672.666748046875,678.853515625,84.48375689049512,2.157972349726492,0.7935472032689261,1.364425146457566,97.07167229980726,88.5731623918239,8.498509907983362,28.801770978990792,25.598660152769877,53.15589285945962,9.454346046391786,-20230.207974796172,1.4648711200252242,-4623329.0,668.7673557052625,,0.08,0
